      -4.437      14.525      31.575      24.065       2.829     -18.151
     -42.614     -43.892     -51.176     -46.583     -47.947     -19.311
     -22.218     -27.371     -39.343     -50.442     -57.711     -58.775
     -82.164     -79.658    -111.132     110.038      36.638     -94.870
     -34.506      -4.505      12.327      34.736      42.570      41.577
      27.502      27.020      -7.400     -42.819      23.051      38.660
       8.341     -13.859     -44.494      -2.728      69.677      79.638
      25.058      13.451      -7.859      11.547      25.071      33.336
      26.873      30.100      20.040       6.700       3.844     -10.534
     -29.635     -34.435     -95.651     -89.770     -17.900      36.224
      99.438      80.717      74.446      53.926      32.950      12.834
      -3.137     -14.842     -50.761       2.223      48.944      35.816
      69.139      51.585      37.142      -8.831     -63.197     -84.071
    -127.568    -138.847    -119.316     -75.100     -22.472       8.831
      22.710      -7.441     -18.120     -54.444     -39.938      -4.498
       8.236      18.505       2.022       -.630      11.655      20.991
      30.259      51.150      72.666      57.856      26.628      17.834
      -4.020      -9.829     -13.695     -22.112     -43.747      -9.103
      54.807      55.528      24.348       8.053     -25.009     -40.996
     -18.222       2.707      24.304       1.457     -24.696     -48.218
     -78.296     -62.154     -33.060       1.385      19.454      24.678
      21.171      10.991      -4.989     -24.095       3.394      21.623
      47.124      36.250      19.454       1.793     -17.036       7.960
       -.535     -22.999     -37.366     -60.106     -51.643     -43.189
     -34.364     -50.526     -65.325     -68.305     -17.202      17.004
      52.724      66.363      38.724      22.229       3.261     -11.856
      12.781      35.056      51.420      33.539      21.765       1.189
     -14.168      -7.003       6.306      12.021      32.212      34.632
       9.123      -7.324     -30.880     -47.180     -60.311     -57.644
     -33.011       7.314      77.743      60.845      43.793      20.886
      -3.076     -34.996     -29.303     -12.113     -33.794     -31.714
     -25.427     -20.630     -19.849     -17.372      -2.068      14.436
      34.261      33.930      14.481       2.844     -16.975       9.648
      25.547      27.851      38.767      24.154      21.472      18.204
      17.436       3.787       2.697      18.465      12.342      -8.713
     -34.302     -69.465     -91.040     -85.323     -76.034     -51.272
     -18.565      -1.479      19.024      15.087       7.287      -2.112
     -12.856     -21.526     -23.200      70.841      57.856      46.172
      30.718      14.453        .886      18.032      31.764      46.517
      39.109      34.525      31.580      43.534      49.055      47.486
      41.960      36.060      27.659      25.754      13.930       6.800
     -50.687     -72.252     -87.757     -78.180     -76.506     -43.862
      -7.960      -1.266      12.637       1.514      -2.973     -10.431
     -10.390     -19.311     -20.465      -7.409       5.577       7.228
      -6.980     -10.563     -14.694        .867      15.892      18.680
        .714     -15.510     -10.532      11.490      30.199      30.912
       9.462       5.786       -.450      -1.961      -5.024      -5.736
      -9.733     -13.425     -17.718     -21.824     -26.139     -30.183
     -34.585     -38.605     -47.412     -39.305     -23.800     -11.468
       7.909      12.393      -5.430      -2.671      24.968      56.576
      62.975      59.134      41.345       6.835     -27.186     -27.668
       2.127       6.005      10.989      22.127      41.646      51.856
      22.236      -2.992      -7.896     -13.854     -17.099     -25.340
     -32.259     -39.078     -16.445      13.575      32.314      29.126
      28.697      30.410      33.872      24.473       7.640     -12.468
     -37.586     -40.217     -24.545     -15.576       4.007      15.299
      28.913      31.602      11.140      -9.427     -33.521     -57.584
     -42.424     -14.315        .696      13.491      26.970      34.137
      35.682      39.646      40.235      48.822      47.949      40.570
      40.667      35.080      18.702       5.711      -4.353       1.889
       7.200      16.918      11.454     -12.636     -35.834     -65.368
     -71.644     -76.199     -73.880     -62.798     -48.363     -26.418
       4.428      28.817      38.430      49.218      42.841      41.603
      27.622       5.160     -23.681     -42.611     -60.360     -45.199
     -28.417     -12.570       5.397      27.472      42.252      17.452
       -.122     -25.372     -48.151     -64.130     -55.431     -41.298
     -18.402       4.828      30.342      53.146      70.843      92.783
      86.303      63.107      37.627      -8.714     -30.875     -58.945
     -61.374     -38.495     -35.059     -31.104     -24.634      -1.929
      19.841      15.820       1.486      -9.884     -28.617     -40.792
     -56.288     -53.067     -31.391     -16.463       2.417      18.928
      27.626      37.056      45.000      53.412      48.319      37.852
      29.641      19.615      18.447      15.874      11.914       5.340
       -.232      -5.853       2.336      11.195      20.508      32.154
      38.770      34.125      28.679      32.824      40.678      48.728
      56.297      64.366      55.450      44.629        .764     -25.262
     -41.090     -64.394     -57.872     -47.368     -38.434     -38.507
     -34.021     -35.664       -.771      25.446      45.974      47.050
      22.171       6.511     -16.357     -35.472     -50.352     -37.061
     -28.014     -15.797      -4.111       2.706      -2.127      -4.401
      -9.934     -13.462      -9.379      -5.795      -2.195       3.084
       3.052       -.424       2.531      12.371      23.539      40.594
      53.005      70.091      32.276       5.246      -9.410     -32.777
     -47.817     -50.924     -35.812     -34.176     -30.638     -28.497
     -26.256     -16.752        .470      21.249      36.545      31.033
      29.742      28.023      23.716      26.558      30.799      36.572
      35.664      30.833      19.285      -1.936     -19.576     -15.952
     -12.887     -13.970     -11.016     -10.764      -9.203      -8.932
      -1.875      13.067      24.672      43.632      43.159      29.992
      19.201       4.758      -9.704     -16.768     -14.794     -17.266
      -7.760       5.807      21.453      23.370      -6.013     -26.201
     -26.863      -8.380       4.111      22.657       7.608      -3.054
     -18.247     -31.024     -47.868     -45.908     -16.553       5.799
      39.632      44.412      24.079      10.090     -21.661     -26.090
     -12.140       -.775      16.826      38.224      56.602      78.146
      61.882      25.639      -4.393     -45.610     -78.334    -110.346
     -95.292     -48.942     -12.199      38.704      84.636     122.566
      86.410      61.598      22.807     -15.028     -47.709     -32.333
     -24.778      -9.502     -22.695     -33.779     -50.509     -59.406
     -51.861     -55.199     -59.544     -61.685     -59.323     -46.571
     -15.754       7.681      23.040      30.332      32.881      36.420
      49.047      66.034      72.266      78.390      84.637      56.560
      20.941     -12.842     -38.145     -48.799     -36.275     -24.955
     -15.777     -37.649     -59.432     -62.986     -37.026     -21.713
      -3.965      -2.279       6.186      28.617      37.963      45.726
      50.512      77.676      62.771      18.880     -18.878     -50.886
     -74.419     -74.859     -56.210     -45.519     -52.532     -63.500
     -73.114     -85.115     -92.724     -97.512     -92.920     -81.414
     -26.379      28.930      90.077     136.422      85.897      46.838
      -8.109     -59.352     -82.321     -55.635     -30.148       1.127
      38.040      34.723       2.019     -17.990     -63.313    -101.321
    -112.240    -110.697     -94.004     -80.495     -60.771     -50.777
     -20.609      20.080      57.199     102.057     133.185     122.550
     120.664     100.581      76.225      54.798      48.929      40.514
      29.061      17.570      14.142       9.766       5.041      -1.947
      -8.023      -3.527       2.865       6.056       3.446       1.290
      -7.620     -20.468     -32.681     -44.991     -57.737     -56.243
     -46.400     -29.958     -10.740        .376       3.288       6.952
      10.130      20.077      18.803      -2.513     -13.392     -24.344
     -26.570     -26.534     -15.538       1.885       9.536      21.618
      16.743      12.050       6.440      12.865      16.346      19.260
      24.186      23.599      17.503      12.359      18.476      26.503
      32.306      33.638      45.358      43.004      33.403      21.298
       6.933      -3.000       -.302       9.274       8.902      15.043
      16.423      23.776      32.263      42.133      45.715      39.658
      34.946      25.852      17.213       1.960     -15.638     -28.396
     -36.216     -35.434     -26.900     -10.094       4.539      12.524
      24.531      22.860      12.560       6.833      -1.822      -9.313
     -20.017     -28.640     -36.467     -31.090     -18.060      -2.429
      15.571      31.888      21.897      11.754      -1.507     -15.256
     -29.783     -24.290     -13.595     -10.166      -2.415       1.017
       2.292       3.564       4.810       8.880      15.519      14.819
       7.589        .024       2.038      14.803      22.508      37.362
      36.472      25.103      16.363       1.444     -15.255     -30.241
     -39.273     -40.629     -38.542     -32.891     -18.274     -12.531
      -7.004        .056       6.790      12.967      12.820      11.480
      10.187       8.381      14.058      20.461      26.868      35.006
      35.938      29.741      22.693      -1.804      -9.933     -20.335
     -25.559     -19.930     -15.955     -10.704     -15.607     -19.829
     -24.232     -14.143      -5.476       6.585       9.701       2.565
      -1.577     -10.037      -9.413      -3.919       -.029       6.639
       9.920      10.877      11.463      13.107      16.795      19.889
      10.449        .960      -5.449     -12.866     -20.023     -19.912
     -16.861     -14.344     -10.879     -12.831     -15.202     -13.741
     -11.675      -9.710      -5.981       2.774       5.003       8.436
      17.812      32.068      41.960      51.849      47.164      39.433
      28.953      10.999      -5.041     -13.180     -15.720     -17.733
     -19.502     -25.526     -33.105     -32.843     -25.216     -17.332
      -4.524       8.480      18.977      22.914      30.401      27.691
      22.670      17.379      12.109      12.610      12.906       8.016
       2.575      -3.869      -6.475      -5.507      -5.034      -6.350
     -12.634     -17.923     -24.301     -30.720     -29.775     -25.093
     -21.596     -16.279     -19.168     -23.386     -28.212     -30.091
     -19.582     -10.630       3.883      16.308      32.195      33.468
      21.933      14.822       1.025      -1.101       5.331      10.125
      12.623      14.306      12.862      10.354       7.118       1.822
      -3.346      -8.546     -15.845     -23.851     -31.880     -34.074
     -31.822     -21.334      -7.303       -.930       1.491       4.692
       7.497      12.062      15.585      11.641       5.563        .626
        .270        .323      -1.365      -4.613      -7.242      -8.588
      -9.842     -12.357     -14.707     -17.212     -20.016     -25.582
     -31.730     -28.721     -23.077     -10.467        .073       1.065
       3.593       5.304       8.337       5.241        .706      -3.713
      -9.629     -15.523     -20.495     -14.331      -7.348      -2.137
       2.220       7.006      10.038       7.522       5.409       2.863
       1.482       -.021        .106        .564       1.080       1.014
        .279       -.108      -1.566      -5.272      -8.606     -12.628
     -15.400     -13.103     -10.245      -5.586       -.622       4.017
       9.749       9.623       4.560        .680      -3.136      -4.521
      -6.800      -5.217      -4.454      -1.804        .167       2.943
       2.836       1.735        .645        .543       1.669       2.227
       3.620       3.210        .731      -1.421      -4.149      -6.476
      -6.275      -5.241       -.573       4.502       7.562       6.378
       6.531      10.699      16.057      17.350      11.715       7.003
      -5.476       6.585       9.701       3.599       2.480        .200
       -.449      -3.652      -8.200     -11.463      -7.022      -3.851
        .969       2.494       3.378       4.093       4.468       6.488
      12.039      11.716      10.796       9.779       8.083       7.635
      10.974      13.777      16.564      14.412      12.992      11.132
      10.824       9.747       9.792       6.280        .151      -5.405
     -10.954     -15.209     -19.700     -17.003     -13.963     -10.336
      -6.358      -1.019       6.654      10.539      12.153      13.804
      16.578      21.528      26.875      27.356      21.723      17.812
      11.610       6.113       -.019      -5.416      -9.919     -14.384
     -18.685     -23.158     -26.176     -25.466     -22.732     -17.123
     -12.655      -5.359       4.717      14.881      21.029      25.436
      25.171      24.505      22.637      17.869      13.622       8.214
       1.384      -4.383      -8.925      -9.712      -9.977     -10.042
     -10.391     -13.584     -12.150      -9.959      -7.210      -1.862
       2.789       8.279      13.110      19.033      19.359      13.915
       9.963       4.350       4.390       4.022       4.518       4.904
       3.875       2.129       2.228       1.570       1.646       1.200
       1.199      -2.850      -6.849     -11.513      -9.557      -5.566
      -1.671       3.069       7.773       9.224       9.205       9.493
       9.178       8.581       5.177       2.176      -1.439      -3.843
      -3.396      -3.406      -2.870      -3.983      -5.399      -6.737
      -8.538      -8.697      -7.710      -7.032      -6.122      -7.457
      -8.663     -10.172     -11.127      -9.025      -7.530      -5.299
      -6.208      -7.928      -9.672     -11.802     -13.458     -10.481
      -7.745      -4.441      -1.157       2.125       4.237       6.772
       8.733      12.041      15.942      19.839      23.295      25.794
      27.035      27.824      28.689      27.827      27.039      25.830
      25.056      21.880      17.258      12.940      10.920      10.461
       9.533       9.058       7.198       5.862       3.990       2.321
      -1.818      -3.504      -4.163      -4.821      -4.315      -4.265
      -3.769      -3.581      -3.196      -4.730      -6.349      -8.510
     -10.993     -13.445     -15.963     -18.117     -17.308     -16.802
     -15.873     -14.678     -10.766      -6.810      -3.227       -.944
      -1.310      -6.943      -9.471     -11.698     -14.340     -14.264
     -12.552     -12.174     -12.368     -12.649     -13.039     -13.331
     -10.591      -7.861      -4.634      -2.000       -.510       1.062
       2.517       1.058      -1.851      -4.264      -7.554     -10.327
     -13.296     -10.090      -6.204      -1.808       2.744       7.976
       8.919       5.430       3.009       -.623      -1.204      -2.162
      -2.655      -3.171      -4.849      -6.942      -8.932     -11.167
     -13.279     -14.014     -13.751     -14.035     -13.455     -13.856
     -10.248      -2.963       3.218       6.320       8.519      11.228
      15.743      19.723      18.837      18.211      17.031      15.568
      14.198      12.855      12.455      12.015      11.639      11.440
      10.626       6.419       2.083       -.233        .440        .422
       1.369       1.944        .847      -1.117      -2.668      -5.011
      -5.315      -4.169      -2.988      -1.108        .464       2.394
       1.970        .719       -.421      -1.928      -3.348      -4.752
      -5.657      -6.503      -7.375      -8.109      -9.129     -12.715
     -16.891     -14.401     -10.497      -7.020      -3.497       -.174
       3.179       6.401       9.498       9.087       8.346       7.316
       5.071       3.018        .367      -3.324      -5.201      -4.389
      -4.009      -2.978      -2.043       -.995       -.069       1.039
       1.383       -.170      -1.561      -2.973      -2.255      -1.600
      -1.639      -2.649      -3.244      -4.451      -4.596      -2.081
        .320       2.995       5.973       8.747      11.565      10.710
       9.361       7.812       6.847       6.337       5.751       5.038
       4.137       3.262       2.359       1.417        .541       -.414
      -1.302      -2.053       -.136       1.816       4.018       6.379
       8.702      10.990      12.937      15.073      16.478      17.439
      18.422      19.383      20.153      21.253      19.774      17.257
      13.534       6.497       1.398      -2.003      -5.509      -8.229
      -8.887     -10.160      -9.321      -8.028      -6.092      -3.258
       -.345       2.395       5.667       4.550       1.270      -1.342
      -3.289      -4.770      -5.425      -5.807      -6.222      -6.522
      -6.857      -7.184      -7.517      -7.740      -7.253      -6.865
      -6.362      -5.841      -5.350      -4.837      -6.054      -7.900
      -9.641     -11.389     -12.554     -13.848     -13.134     -12.333
     -11.383     -10.264      -8.745      -7.178      -5.615      -3.969
      -2.398       -.725       -.355       -.815       -.871      -2.266
      -4.188      -5.239      -6.136      -7.154      -7.879      -8.866
      -9.485      -9.525      -9.257      -8.877      -2.462        .023
        .486       2.027       2.367       3.322       4.819       6.440
       8.039       9.750      11.445      12.768      10.652       8.896
       6.626       4.338       1.949       1.085        .868        .501
        .411       -.499      -1.416      -2.400      -3.447      -4.272
      -4.381      -3.868      -1.296        .826       3.563       4.713
       5.493       6.172       6.837       7.296       8.035       7.504
       6.408       2.850       -.513      -4.621      -6.446      -5.997
      -6.022      -5.367      -4.910      -4.352      -3.911      -2.868
       -.023       2.573       5.160       4.183       3.696       2.546
       1.506        .202       -.218       -.018        .131        .395
        .740        .558        .108       -.315       -.655        .107
        .736       1.534       2.373       2.939       2.769       2.762
       2.552       2.441       2.145       2.726       4.398       5.764
       7.609       8.415       8.215       8.345       7.471       5.041
       2.848        .244      -1.784      -1.843      -2.111      -2.047
      -2.049      -3.058      -4.307      -4.935      -4.886      -4.944
      -4.836      -4.665      -5.173      -6.684      -7.900      -9.471
      -9.704      -9.614      -9.549      -9.293      -9.105      -8.867
      -8.672      -8.438      -8.237      -8.020      -7.683      -6.203
      -4.716      -3.516      -3.550      -3.392      -3.496      -3.602
      -3.197      -1.851      -1.502      -1.384      -1.242      -1.232
      -1.064        .021        .988       2.054       2.475       2.934
       3.331       3.695       4.838       6.302       7.676       9.231
      10.715      12.213      13.808      14.323      12.037      10.335
       7.785       6.718       6.345       5.836       5.607       5.308
       5.046       4.761       4.513       4.231       3.862       3.127
       2.624       1.103      -1.038      -3.084      -4.578      -4.779
      -5.379      -5.468      -6.247      -8.442     -10.076      -8.410
      -7.064      -5.297      -3.339      -2.811      -2.866      -2.843
      -2.650      -1.171        .069       1.024       1.090       1.642
       1.532       3.127       6.849       9.867      10.215      10.514
      10.631       9.869       8.925       7.931       7.362       7.165
       6.850       6.714       6.331       4.006       1.319      -1.306
      -4.316      -7.052      -9.922      -8.626      -6.341      -4.095
      -1.316       1.383       3.460       3.746       4.380       4.572
       4.881       5.067       5.388       5.572       5.849       4.630
       2.898       1.306       -.685      -1.662      -1.909      -2.461
      -2.531      -3.541      -5.026      -6.395      -7.976      -9.367
      -9.736     -10.180     -10.492     -10.777     -10.969     -10.411
      -9.862      -9.249      -8.572      -7.939      -7.176      -6.331
      -5.496      -4.646      -3.762      -3.124      -2.654      -2.121
      -1.674      -1.184       -.722       -.306       -.810      -1.316
      -1.945      -2.232       -.856        .261       1.748       3.103
       4.709       5.326       4.778       4.328       3.755       2.543
        .884       -.718      -1.678      -2.215      -3.469      -6.107
      -8.277     -11.157     -10.714      -8.716      -7.088      -4.747
      -2.658       -.387       1.558       2.426       3.320       4.558
       6.940       8.448       8.775       9.251       9.481       9.695
       9.901      10.133      10.221       9.814       9.467       9.023
       8.696       8.933       9.077       9.342       9.594       9.717
       8.811       8.090       7.135       6.833       6.753       6.652
       6.652       6.617       6.632       6.358       5.644       5.013
       4.290       3.434       2.341       1.279        .201       -.967
      -1.680       -.935       -.284        .512       1.426        .705
       -.560      -1.570      -1.338      -1.179       -.830       -.465
       -.028       -.240       -.895      -1.368      -2.153      -2.172
      -1.028       -.037       1.184       2.401       2.381       1.865
       1.545       1.812       2.221       2.650       3.019       2.583
       2.157       2.184       3.232       4.141       5.094       4.622
       4.270       3.752       3.150       2.606       2.031       1.920
       1.835       1.542      -1.286      -4.080      -6.718      -7.031
      -7.622      -7.790      -7.994      -8.081      -8.357      -7.771
      -6.149      -4.785      -3.096      -2.931      -3.037      -3.199
      -3.494      -3.711      -2.389       -.749        .832       2.788
       3.455       2.148       1.324       -.157       -.296       -.103
        .115        .455        .804       1.123       1.458       1.163
        .794        .381       -.061       -.540       -.802       -.818
       -.872       -.985      -2.213      -3.323      -4.607      -5.878
      -7.256      -7.881      -6.254      -5.002      -3.219      -1.640
        .360       -.008      -3.051      -5.175      -8.735      -8.211
      -3.152        .159       6.199       2.801      -5.775     -12.981
     -22.084     -18.541      -9.409      -9.151      -7.679      -9.027
      -1.597       8.365      19.986      14.743        .706     -10.737
      -9.862      -4.801       -.319       6.936      10.656       1.494
      -6.962     -13.792      -6.698      -2.020      -3.542      -9.042
      -8.641      -5.256      -2.440      -1.633      -1.306       1.081
       3.411       6.660       5.386       2.023      -1.405      -4.773
      -9.719      -5.766       4.791      11.898       9.453       6.023
       2.395      -3.186      -3.776      -1.371        .121        .673
       -.592      -1.009      -2.367      -1.343       -.377        .811
       2.734       5.521       8.340       9.310       6.042       3.604
        .168      -3.343      -3.745       1.421       4.451      10.321
       7.683       2.257      -3.158      -4.138      -2.568      -1.322
      -1.483      -6.149      -7.342      -7.374      -7.633      -7.302
      -7.085      -5.687      -3.773      -2.135        .201       3.274
       6.345       6.785       5.126       5.380       5.393       5.726
       3.239       -.059      -3.297      -7.045      -9.579      -8.483
      -8.063      -6.834      -7.476      -7.766      -8.494      -6.150
      -3.760       -.750        .081       -.455       -.475       1.025
       2.870       4.607       6.888       6.465       4.335       2.733
        .685       2.323       3.281       5.080       5.990       5.623
       5.396       4.940       6.588       9.113      11.405      13.975
      13.811      13.928      12.111       9.615       7.349       4.508
       3.388       4.132       4.550       5.423       6.323       7.073
       8.126       7.100       5.417       3.430       3.185       0.000
